Usuario|A->A_Week1|A->D_Week1|A->E_Week1|A->F_Week1|A->V_Week1|D->A_Week1|D->D_Week1|D->E_Week1|D->F_Week1|D->V_Week1|E->A_Week1|E->D_Week1|E->E_Week1|E->F_Week1|E->V_Week1|F->A_Week1|F->D_Week1|F->E_Week1|F->F_Week1|F->V_Week1|V->A_Week1|V->D_Week1|V->E_Week1|V->F_Week1|V->V_Week1|A->A_Week2|A->D_Week2|A->E_Week2|A->F_Week2|A->P_Week2|A->V_Week2|D->A_Week2|D->D_Week2|D->E_Week2|D->F_Week2|D->P_Week2|D->V_Week2|E->A_Week2|E->D_Week2|E->E_Week2|E->F_Week2|E->P_Week2|E->V_Week2|F->A_Week2|F->D_Week2|F->E_Week2|F->F_Week2|F->P_Week2|F->V_Week2|P->A_Week2|P->D_Week2|P->E_Week2|P->F_Week2|P->P_Week2|P->V_Week2|V->A_Week2|V->D_Week2|V->E_Week2|V->F_Week2|V->P_Week2|V->V_Week2|A->A_Week3|A->D_Week3|A->E_Week3|A->F_Week3|A->P_Week3|A->V_Week3|D->A_Week3|D->D_Week3|D->E_Week3|D->F_Week3|D->P_Week3|D->V_Week3|E->A_Week3|E->D_Week3|E->E_Week3|E->F_Week3|E->P_Week3|E->V_Week3|F->A_Week3|F->D_Week3|F->E_Week3|F->F_Week3|F->P_Week3|F->V_Week3|P->A_Week3|P->D_Week3|P->E_Week3|P->F_Week3|P->P_Week3|P->V_Week3|V->A_Week3|V->D_Week3|V->E_Week3|V->F_Week3|V->P_Week3|V->V_Week3|A->A_Week4|A->D_Week4|A->E_Week4|A->F_Week4|A->P_Week4|A->V_Week4|D->A_Week4|D->D_Week4|D->E_Week4|D->F_Week4|D->P_Week4|D->V_Week4|E->A_Week4|E->D_Week4|E->E_Week4|E->F_Week4|E->P_Week4|E->V_Week4|F->A_Week4|F->D_Week4|F->E_Week4|F->F_Week4|F->P_Week4|F->V_Week4|P->A_Week4|P->D_Week4|P->E_Week4|P->F_Week4|P->P_Week4|P->V_Week4|V->A_Week4|V->D_Week4|V->E_Week4|V->F_Week4|V->P_Week4|V->V_Week4|A->A_Week5|A->D_Week5|A->E_Week5|A->F_Week5|A->P_Week5|A->V_Week5|D->A_Week5|D->D_Week5|D->E_Week5|D->F_Week5|D->P_Week5|D->V_Week5|E->A_Week5|E->D_Week5|E->E_Week5|E->F_Week5|E->P_Week5|E->V_Week5|F->A_Week5|F->D_Week5|F->E_Week5|F->F_Week5|F->P_Week5|F->V_Week5|P->A_Week5|P->D_Week5|P->E_Week5|P->F_Week5|P->P_Week5|P->V_Week5|V->A_Week5|V->D_Week5|V->E_Week5|V->F_Week5|V->P_Week5|V->V_Week5
2537995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19480519480519481|0.0|0.0|0.0|0.0|0.012987012987012988|0.012987012987012988|0.03896103896103896|0.012987012987012988|0.0|0.0|0.05194805194805195|0.0|0.03896103896103896|0.22077922077922077|0.0|0.0|0.16883116883116883|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.025974025974025976|0.2077922077922078|0.0|0.0|0.012987012987012988|0.6388888888888888|0.0|0.0|0.0|0.027777777777777776|0.027777777777777776|0.0|0.0|0.0|0.0|0.0|0.0|0.027777777777777776|0.0|0.08333333333333333|0.0|0.0|0.05555555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08333333333333333|0.0|0.0|0.05555555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1875|0.0|0.0|0.1875|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0625|0.0|0.0|0.1875|0.0|0.0|0.375|0.3888888888888889|0.0|0.05555555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.05555555555555555|0.0|0.05555555555555555|0.16666666666666666
2542306|0.34210526315789475|0.02631578947368421|0.0|0.0|0.0|0.05263157894736842|0.0|0.0|0.0|0.0|0.0|0.02631578947368421|0.2894736842105263|0.0|0.07894736842105263|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.10526315789473684|0.0|0.07894736842105263|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05|0.0|0.0|0.0|0.8695652173913043|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.0|0.0|0.5454545454545454|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09090909090909091|0.0|0.18181818181818182|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09090909090909091|0.0|0.0|0.09090909090909091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
25526|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20833333333333334|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.08333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.125|0.38636363636363635|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18181818181818182|0.0|0.0|0.1590909090909091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.022727272727272728|0.0|0.1590909090909091|0.0|0.0|0.09090909090909091|0.37777777777777777|0.0|0.022222222222222223|0.0|0.0|0.044444444444444446|0.0|0.0|0.0|0.0|0.0|0.0|0.022222222222222223|0.0|0.2222222222222222|0.0|0.0|0.08888888888888889|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.044444444444444446|0.0|0.1111111111111111|0.0|0.0|0.06666666666666667|0.21739130434782608|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.21739130434782608|0.0|0.0|0.13043478260869565|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08695652173913043|0.043478260869565216|0.0|0.0|0.17391304347826086|0.0|0.043478260869565216|0.043478260869565216
2571757|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
2573298|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.2777777777777778|0.0|0.2777777777777778|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2777777777777778|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.4868421052631579|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.013157894736842105|0.0|0.40789473684210525|0.0|0.0|0.013157894736842105|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02631578947368421|0.0|0.0|0.05263157894736842|0.34210526315789475|0.0|0.0|0.0|0.0|0.02631578947368421|0.0|0.0|0.0|0.0|0.0|0.0|0.02631578947368421|0.0|0.21052631578947367|0.0|0.0|0.02631578947368421|0.0|0.0|0.0|0.10526315789473684|0.02631578947368421|0.0|0.0|0.0|0.02631578947368421|0.0|0.02631578947368421|0.0|0.0|0.0|0.02631578947368421|0.02631578947368421|0.0|0.13157894736842105|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.19047619047619047
2597820|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.0|0.0|0.0|0.8947368421052632|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06666666666666667|0.0|0.0|0.0|0.13333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13333333333333333|0.0|0.0|0.0|0.6666666666666666
2597827|0.38235294117647056|0.0|0.0|0.0|0.029411764705882353|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.0|0.38235294117647056|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.0|0.0|0.0|0.14705882352941177|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.47619047619047616|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.14285714285714285|0.0|0.0|0.09523809523809523|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.09523809523809523|0.3076923076923077|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.34615384615384615|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.0|0.038461538461538464|0.0|0.038461538461538464|0.19230769230769232|0.2916666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.3333333333333333|0.0|0.0|0.041666666666666664|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.08333333333333333|0.0|0.0|0.16666666666666666
2602823|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.0|0.0|0.875|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2625251|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.0|0.0|0.0|0.02702702702702703|0.0|0.0|0.21621621621621623|0.02702702702702703|0.0|0.16216216216216217|0.0|0.0|0.02702702702702703|0.02702702702702703|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.1891891891891892|0.0|0.0|0.2702702702702703|0.36885245901639346|0.02459016393442623|0.00819672131147541|0.02459016393442623|0.0|0.02459016393442623|0.01639344262295082|0.01639344262295082|0.0|0.01639344262295082|0.0|0.0|0.00819672131147541|0.0|0.1557377049180328|0.00819672131147541|0.0|0.08196721311475409|0.040983606557377046|0.00819672131147541|0.0|0.06557377049180328|0.00819672131147541|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00819672131147541|0.0|0.09016393442622951|0.00819672131147541|0.0|0.01639344262295082|0.18|0.0|0.0|0.02|0.0|0.02|0.02|0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.1|0.0|0.0|0.28|0.02|0.0|0.0|0.02|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.28|0.0|0.0|0.0
2625595|0.038461538461538464|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.0|0.2692307692307692|0.0|0.2692307692307692|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.2692307692307692|0.0|0.07692307692307693|0.9090909090909091|0.0|0.0|0.045454545454545456|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.045454545454545456|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.041666666666666664|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.125|0.0|0.0|0.0|0.041666666666666664|0.041666666666666664|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.041666666666666664|0.0|0.125|0.0|0.0|0.08333333333333333|0.1794871794871795|0.0|0.0|0.02564102564102564|0.02564102564102564|0.02564102564102564|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1282051282051282|0.07692307692307693|0.0|0.05128205128205128|0.07692307692307693|0.0|0.0|0.05128205128205128|0.02564102564102564|0.05128205128205128|0.0|0.0|0.0|0.05128205128205128|0.0|0.0|0.0|0.0|0.1282051282051282|0.02564102564102564|0.0|0.07692307692307693|0.14705882352941177|0.058823529411764705|0.029411764705882353|0.0|0.0|0.0|0.058823529411764705|0.11764705882352941|0.0|0.0|0.029411764705882353|0.058823529411764705|0.0|0.0|0.11764705882352941|0.058823529411764705|0.0|0.08823529411764706|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.029411764705882353|0.11764705882352941|0.0|0.0|0.0
2650925|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
2680290|0.0|0.0|0.0|0.0|0.0|0.0|0.47058823529411764|0.058823529411764705|0.0|0.0|0.0|0.0|0.4117647058823529|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.42105263157894735|0.0|0.0|0.0|0.0|0.03508771929824561|0.0|0.0|0.0|0.0|0.0|0.0|0.03508771929824561|0.0|0.19298245614035087|0.0|0.0|0.12280701754385964|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.017543859649122806|0.0|0.15789473684210525|0.0|0.0|0.017543859649122806|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
2711472|0.3333333333333333|0.03333333333333333|0.0|0.0|0.0|0.03333333333333333|0.18333333333333332|0.0|0.0|0.016666666666666666|0.0|0.016666666666666666|0.13333333333333333|0.0|0.1|0.0|0.0|0.0|0.0|0.0|0.0|0.016666666666666666|0.11666666666666667|0.0|0.016666666666666666|0.8|0.1|0.0|0.0|0.0|0.0|0.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16216216216216217|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.16216216216216217|0.02702702702702703|0.0|0.02702702702702703|0.0|0.0|0.02702702702702703|0.10810810810810811|0.0|0.0|0.02702702702702703|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02702702702702703|0.0|0.02702702702702703|0.02702702702702703|0.0|0.0|0.35135135135135137|0.125|0.03125|0.0|0.0|0.0|0.0|0.0|0.375|0.0|0.0|0.03125|0.0|0.03125|0.0|0.1875|0.0|0.0|0.09375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.0|0.0|0.0|0.0|0.0|0.09375|0.0|0.0|0.0|0.14285714285714285|0.03571428571428571|0.0|0.0|0.0|0.0|0.03571428571428571|0.21428571428571427|0.03571428571428571|0.0|0.03571428571428571|0.03571428571428571|0.0|0.10714285714285714|0.10714285714285714|0.0|0.0|0.07142857142857142|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03571428571428571|0.0|0.0|0.14285714285714285|0.0|0.0|0.0
2725026|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07692307692307693|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.0|0.0|0.0|0.0|0.019230769230769232|0.0|0.0|0.1346153846153846|0.0|0.0|0.17307692307692307|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.057692307692307696|0.019230769230769232|0.17307692307692307|0.0|0.0|0.3076923076923077|0.2037037037037037|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.018518518518518517|0.0|0.18518518518518517|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.0|0.18518518518518517|0.0|0.0|0.018518518518518517|0.14102564102564102|0.0|0.0|0.01282051282051282|0.0|0.0641025641025641|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.01282051282051282|0.0|0.0|0.08974358974358974|0.0|0.0|0.0|0.14102564102564102|0.0|0.0641025641025641|0.0|0.0|0.0|0.0|0.0|0.01282051282051282|0.07692307692307693|0.0|0.08974358974358974|0.05128205128205128|0.01282051282051282|0.23076923076923078|0.10869565217391304|0.0|0.0|0.0|0.0|0.10869565217391304|0.0|0.0|0.0|0.0|0.0|0.0|0.021739130434782608|0.0|0.06521739130434782|0.0|0.0|0.08695652173913043|0.0|0.0|0.0|0.10869565217391304|0.021739130434782608|0.021739130434782608|0.0|0.0|0.0|0.0|0.0|0.021739130434782608|0.08695652173913043|0.0|0.10869565217391304|0.043478260869565216|0.021739130434782608|0.17391304347826086
273118|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.40186915887850466|0.0|0.0|0.0|0.018691588785046728|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.018691588785046728|0.0|0.24299065420560748|0.0|0.0|0.14018691588785046|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.009345794392523364|0.0|0.0|0.1588785046728972|0.0|0.0|0.009345794392523364|0.30434782608695654|0.0|0.0|0.0|0.043478260869565216|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.21739130434782608|0.0|0.0|0.17391304347826086|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21739130434782608|0.0|0.0|0.0|0.3684210526315789|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.0|0.2631578947368421|0.0|0.0|0.10526315789473684|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15789473684210525|0.0|0.0|0.05263157894736842
